LABEL,TEXT
FALSE,"Hi	I am wondering if this meeting will form part of her her Annual Review? If she has a statement then this type of meeting should take place to review support and make plans for the coming year. It is often the case that a range of professionals will be invited to an Annual Review. Many schools also access support from their local Outreach Team so this is not unusual but the parents whould be involved in this process so that ideas and suggestions can be carried out at home as well. 	""Specialist provision could be suggested if the school feel that they are unable to meet her needs anymore. If it is possible for them with support to continue the provision as it is then this should be considered as well. Many mainstream schools successfully support children with considerable additional needs as long as they are able to get the support levels right. It may mean that the school needs more training or needs to pull in more support but this is far from impossible. Your friend should also be asked for her views so it is worth thinking this through before the meeting. ""	If your friend is feeling apprehensive about the meeting then she can request that someone from her localaccompany her. She may also find it helpful to contact bothandfor more advice. 	Please let us know how she gets on	Emma	"
FALSE,"Hi. We've not got to apply just yet as DS wont be starting until 2011 but due to him having autism and a couple of bad experiences previously in pre-school it's an area which concerns me greatly. 	""Firstly as I said we've had 2 very bad experiences in pre-schools before he started the one he is at now. Both resulted in huge regression because they both (though different from one another) blatently didn't know what they were doing and had no provisions in place. I spent a few nights reading through ofsted reports (the small bit about SENs) for all the local nurseries/playschools and googling for research... I eventually found the place DS is in now. It's brilliant and I can't praise them enough for the hard work they put in - though they don't expect it. ""	""Problem is that they are attached to a very very small school and we are not directly in the catchment area. I'm led to believe that though the first choices do go to those who live very close by DS will be OK in getting in there. I know I'm going to have to have these as my first choice. I want him in this school (mainstream btw) but if it doesn't work out (less understanding teacher cannot cope in another way etc etc) I was hoping that would be enough evidence for the LEA to prove that he needed to go to the local specialised school for autism (which also happens to be closer than the mainstream I am talking about.) but have recently found out that there is a long wait for the specialised school very long and we'd be offered a place at a different special school which is 1.5 hrs away. I wont allow that not for 3 hours of my son's day to be spent going back and to in a taxi! But I also am not willing to subject him to failing in a mainstream class and then having no option other than to continually watch him regress. ""	""Which then leads me to think that maybe I should apply and ask for him to go directly to special school? But I am warned if he still doesn't get a place then I could end up being refused a place in the only mainstream one I want him in which leaves me in an even bigger predicament! ""	I just don't know what to do?!! So confused.	""Sorry for a big post just needed a rant. Any advice or corrections appreciated. Thanks."""
FALSE,"Hi Thank you for the replies.	""As it goes we (and by we I mean me and the pre-school) are already in the process of getting a statement I know the proceedures and how long it takes and the pre-school do also feel he needs that 1-1 as his concentration is not not good. So for anything which requires him staying on track he has to have someone constantly next to him. He's not been there for very long and we've started I.E.P and I'm told DS is on Action. I know there is action plus to go through first and then the application for a statement... Which is why I'm thinking so early... ""	Do you know if there is any other way that I can get a statement? Other than through pre-school as since his first I.E.P (Which targets he has met now) nothing else seems to have happened? 	Just terrified of the whole thing really!"
TRUE,"My son currently goes to a special school and I so wanted him to go to a mainstream but it wasn't happen. 	It took about 2years to actually get a SEN statement. It is a long process but you do finally get there? 	""It was at pre-school that noticed is Autism earlier on My son want through series of test eyesears speach theraphy . He was then given a placement nursery I think it is called integrated resource unit placement ( it is a group of 8 children or more been thought in small units they really make good progress when in small groups) he was there till he turned 5 and moved on to a special school. ""	""The special school has a structured program they even go swimming once a weektake cooking lessons once a week have music classesfrench class ""	The school is about 20mins from my home.	""It is best you visit these settings and see if your child needs can be met this should indeed come first ""	""Find out if there are nurseries in your area who have specially trained teachers who have expereince in teaching children with AutismADD. ""	At the end of the day its the progress of the child that counts"
FALSE,"If you have a SEN statement for a specified school they legally have to accept you whether the school is full or not. 	""This is a legal requirement and is above siblings catchment etc. No school can add it further down the list than others. ""	Does your statement specify a school??	"
FALSE,"Once again Thank you. I'll make a copy of all this so I'll remember who I can contact in the event we come across any problems. If the speial school were to refuse  or if we decided (alongside the school confirming they could definitely cater his needs) then he would be attending the school to which his pre-school is attached. If that were to be turned down (which I'm reassured wont happen but I am still nervous) then I do not know where we would go from there but I'll cross that bridge when I come to it if necessary. 	""When you say there will be discussions about the schools best able to cater DS will those discussions involve us (the parents) or all through the LEA etc? ""	"
FALSE,You will be able to voice your opinions and have input as parents with the LA as to why you think a particular school is suitable for your child. So get your thinking caps on for reasons and do some research. 	Think about his needs and what questions you need answering about the mainstream school if they point you in that direction. 	
FALSE,Clutehomestead - What were the specific problems you were trying to change? (Curious not snarky!) 	
FALSE,"Hi	""I have a little boy who turns 10 next week who has Mosiac Downs Syndrome. He is also Blind and Deaf on one side. Hes currently in a very good normal mainstream school. ""	There has been a massive decline in his performance at school and even more so in his maturity levels. I've already held him back a year in school... hes just so much younger in actions etc than all the other kids in his class. 	""On friday he came home with a piece of paper from school. The whole class were doing an exercise where they had the childs name in the middle of the paper and their friends wrote something nice about them and why they like them as a friend. He had three on his paper.and one of them said """"your silly. Not a lot of people like you but I do"""". Its really knocked him and has proper upset me. ""	""Ive been to see his teacher today. 1st to let the teacher know how P**sed off I am that she allowed him to see this but also to try and understand how deep the problem goes. Turns out none of the kids in the class really like him he has one friend who doesnt take the mikey and thats it. Teacher says hes struggling with his work. Always gets picked last in PEetc... ""	Hes a very happy boy who hasnt really picked up on any of this. I'm really worried how hard its going to be as he approaches late juniors and into seniors.... 	""Anyone got any experience of special needs schools. Its a really tough decision to make.. as he has Mosiac downs his features arent typical of that of a child with Downs but the E.N are now starting to show.... For the first time since he was born I'm lost and do not know what road to take... """
FALSE,I understand how it feels to make a decision regarding mainstream or special needs schooling. Your post made me feel really sad. I have a son who is 8 with trisomy 21 Down syndrome and he is currently in mainstream and i too have held him back a year. I am lucky in that the children in my sons class are all very good with him and he does seem to be liked even though his behaviour can be quite challanging at time. However because i have held him back the children in his class are only 6 about to turn 7 so they are still quite young so that may or may not be why they are quite understanding and accepting of him . I have just made the decision to start my son in a special needs school from September as i really don't think my son will cope in a mainstream junior school. Having had two older children go through junior school i know how cruel children can sometimes be and i couldn't bear the thought of my son being left out and having no friends. Unfortunately the gap has widened and it is now noticeable. I feel my son would benefit from being in an enviroment where he doesn't feel different and where he can make friends and excel. Every child with special needs is different though and you have to trust your instincts about what is best for your son. I am lucky that i have had a positive experience with mainstream but i just feel for my son the time is right to move him. Maybe visit a special needs school and a few other mainstream junior school before you make a decision.
FALSE,"Hi. I am a teacher in a special school but I am going to give you my experience as a sibling.	""My youngest brother has just turned 18 and like your son has mosaic Downs Syndrome. He coped fine all the way through primary school he was in mainstream and the majority of the kids loved him. The staff were fantastic too but obviously we had a few problems with some parents saying he shouldn't be there. ""	""Our problems came when he moved to secondary school he went to mainstream. He started to fall behind and as the other children matured they started to grow away from him. He did years 78 and 9. In that time he went from being a happy child who would try anything and had lots of friends to a child withdrawn unhappy and lonely. He wasn't going out at playtimes and lunchtimes he sat inside in his form room and he ate his lunch away from everyone else too. It even got to the point where my mum had to pick him up at 2""	00 everyday as they didn't have anyone to support him. ""Throughout that 3 years from the time he first showed signs of being unhappy my mum fought to get him into our local special school. He eventually joined special school in year 10. The change was incredible within a few months. After 4 weeks he was eating in the school hall after 6 weeks he was going outside at playtimes and lunchtimes. The Christmas after he started in the September he was in his first school concert he was so happy and confident back to the boy he used to be. Myself and my parents and our 6 other siblings were in the audience all with tears streaming down our faces even our 3 brothers who were at the time aged 29 22 and 21. ""	My mum always says her biggest regret is not sending him to special school for year 7.	""My brother now has a large network of friends he is going into his 3rd year of post 16 in September. He has completed qualifications and awards and is doing work experience at the local riding stables and Greggs bakery. He attends a drama club and a sports club after school and enjoys playing for the schools boccia team and he is in the samba band. He goes on trips and outings all over the county we live in. ""	""My brother also has a good social life out of school. He has a girlfriend who also has Downs Syndrome. He goes to WWE shows and has a season ticket for Manchester United he goes with 2 of his big brothers he goes to the pub with his brothers. He also has 2 friends still from mainstream who have no special needs but they take him to the cinema with them or the local driving range and they come round and have boys nights in with him when my parents go out for the evening. ""	Sorry I've got carried away.	""I also teach in the special school that my brother attends. Can I just say to the lady who complained about us. I can honestly say on my grandads grave that we work to the best of the each individual childs ability. If your son is still on p levels then I am afraid that is the level he is reaching do you do any educational things with him at home? Read etc do you think he is more capable if so please talk to the school or discuss it in his next annual review. Same with writing we can't force children to write not all children will. My daughter who is 8 moved to a special school just after Christmas she is doing very well and is extremely happy. I understand that she will never go to university but I personally feel it is more important to teach her life skills ie make a drink or a sandwich and wash properly than to read and write I want her to enjoy her life. ""	Sorry for waffling.	""There is no right or wrong answer you have to do what is right for you and your son."""
FALSE,argh. yes that would concern me greatly.	
FALSE,OMG how about some paragraphs?	
FALSE,Yes. This was my experience too. I also helped out in special ed classes in high school some of the kids worked at a slower pace or had trouble remembering the ideas they had come up with you can see the benefit of the smaller class sizes and this shows how important such provision is. 	
FALSE,"Yea I can't read the non-paragraph posts.	""Clute - OK yea that would definitely fall under my """"understanding why to homeschool"""" category of truly unacceptable schools based on the sex offender thing alone and the lack of care from admin about it. ""	"
TRUE,I have a december baby and a may baby — my dec son went to kdg at almost 6 b/c of a sept cutoff and my may son went to kdg at slightly over 5 …. I didn’t debate and didn’t lament – - I did what the cutoff suggested AND guess what? Around third grade everything evens out and I see it with all the kids – they are all doing what they are supposed to be doing when I look at both my sons and the rest of their classes. There are true outliers in both directions based on personality vs when they started school. I totally agree that this segment was driven by helicopter parents. We must say that our kids are doing what they should be doing b/c they are who they are and not say things like performing at the top and exceeding this or that because IMO – we just propel the argument. 	I did like what they speculated in the segment about what will be with all these kids as adults – I am so curious! RB
TRUE,"Oh boy… oh my little (but very tall) girl. I’ve chosen to put her into a second year of preschool next year (5 days instead of 3) because I feel that’s what is right for her. She’s a late October baby but I’m not sure she’s ready for kindergarten. But I worry. Will she be the giant of her class every year? Will there be an opportunity to skip her a grade? She’s quite bright but socially still a little awkward. I don’t feel I’m ‘holding her back’ yet if she has brand new twin sisters arriving in July should I totally turn her world upside down and ship her off to another school with mostly older kids? I’m torn (and totally on the fence) both ways. I want her to excel academically but I don’t want to throw too many changes at her at once. I’m with you Erica. I’m torn and I chose the now unpopular ‘redshirting’ but not so she can be a hockey superstar…	"") I just thought this was a better pace for her. In ten years I’m sure the ‘experts’ will be telling me I should have held her back because all the young kids are struggling… You can’t win. """
FALSE,As a teacher and parent I feel it isn’t black and white but completely depends on the child. I don’t necessarily agree with holding a child back for an athletic advantage. I do see holding them back if they are not socially and academically ready. I can usually pick out the September- November babies within the first week of school and I teach fourth grade. If you decide to put your children through and they are socially immature they will catch up eventually. Once you enter the workforce you are surrounded by people of all ages and it no longer matters. I think either way is ok whatever works best for the parents and children. 	
FALSE,"I have four kids a girl 15 a boy 12 a boy 11 and a girl 10. I held the boys back but not the girls. For my 12 year old I held him back because he was so tiny he is either going to be very short or he has late onset puberty where he will grow very late. If he was in his own grade he would be the shortest in the class by A Lot. Now he is in the lower middle. He doesn’t play sports he is more of an artist/musician so I didn’t do it for any competitive advantage. That being said I shouldn’t have held him back because he is more EMOTIONALLY mature than his peers. I didn’t want him to be bullied or picked on for his short stature but now because he is more mature than his peers he doesn’t have as many friends in his grade. His friends are actually a few years older than him. He is also very intelligent and he is bored in school now this may not have mattered if he was in a higher grade but I think it does. We will see how it pans out. My other son who has high functioning autism I held back and it was the best decision I ever made. He fits in better his emotional maturity is more on point and he is happy with his peer group. 	""The girls mature faster are more wired for the way the school system works and is set up and thrive at grade level. My oldest actually will start college next year spending 1/2 day at high school 1/2 day at college. ""	""I guess the moral of the story. Know your kids make informed thoughtful decisions. Don’t judge others choices we are all doing the best we can. """
FALSE,"I know people who didn't even go to college that are homeschooling their children. I believe more in the middle ground. 	""My husband was homeschooled by him mother who never went to college. He has a great career graduated from college magna cum laude and is one class away from having his masters in applied mathematics. ""	"
TRUE,"I have 2 kids born 3 years 2 days apart. One was the youngest in his class . That was a hard call because he was pretty shy until high school . Academically he did great  valedictorian when he graduated. The other is the 2nd oldest in his class. I held him back because he couldn't sit still.for 2 minutes. No self control at all. After thousands of bedtime stories and hundreds of trips to the library books were only as good as the pictures. Not only was he not beginning sounding out letters- he really didn't know what they were for! I remember Joe telling me that the letter J looked "" vaguely familiar"". 	""Any advantage he may have had in sports vanished as soon as the rest of the football team learned their right from their left. He's not very big and he's right in the middle of his class with school work. It would have been a horrible struggle for him to start at age 5 and he would have been held back anyway. There's a real possibility that he would have been diagnosed with a disorder when his real problem was lack of maturity. ""	""Anyway I guess it's a individual decision but I think to do it for any reason but survival is a bit shallow and probably useless. Minna """
FALSE,"That is an alarming thought! I didn't turn 18 until I was away at college! Molly will <i>be</i> 5 when she starts kindergarten and turn 6 in mid-November. Which will make her 18 getting to turn 19 when she starts college (providing she stays true to the current age requirements). 	""On the up side for her - she won't be one of the last of her friends to get her driver's license or be able to legally drink. Not exactly a mother's fondest wish for her kid but I do remember being frustrated with those little issue myself. A lot of my friends could go out to bars halfway through junior year and I had to wait until the fall of my senior year. That did suck! """
FALSE,I dunno I was 18 in grade 12. Some friends were 17 but other's were 18 as well. Just remember by the time they get to grade 12 there are many of them that started later or earlier and they are all integrated according to what classes they take. I don't think it is a big deal being 18 when graduating or 17. But maybe that's just me... ;)
TRUE,"Why is it called redshirting I wonder?	""My son was born in December (cut-off Dec.31) and I have been a little worried for him because they would want him to start JK when he's only 3! That's still a baby! But I think I'll just keep him with me until SK and then let him go. I'm not pleased with the full-day kindergarten coming in but I'll worry about that when it gets closer. (he's 2 now) ""	""I thought of holding him back but my husband was always bored in school and so if he's smart like his daddy it might actually work out very well for him to be a bit younger than the other kids. (physically he's an ox takes after my side of the family!) Besides you need to think of the kid's future. If all the others are graduating high school at 17 why does he need to be there until he's 18? His whole life is delayed by a year. That's not a favour in my opinion. ""	""I'll make sure to remind the teacher of his tender years if he starts getting poor marks for """"scissoring skills"""". ""	P (surely you don't get marks in Kindergarten? I have no idea.)"
TRUE,"In Chicago Illinois (USA) the school district instituted a policy that required 6 YOs to be placed in 1st grade if their parents held them back from Kindergarten. Redshirting has become such an issue there that the school district felt they had no choice. 	""I can certainly understand it if the parents feel the kid isn't ready but what I'm hearing a lot of in our area is parents (particularly of boys) doing it because they feel it will make their kid the """"class leader"""" or the """"best"""" in sports (which is ridiculous IMHO). One of the girls I went to high school with went redshirted two of her three boys because of the sports issue alone (apparently she didn't know she had the option with the first one but would have redshirted his too if she had known). She claims it makes a """"huge"""" difference for sports. Personally I'm not sending my kids to school to play sports. I'm sending them there to learn. Plus from my own sports experience age has little to do with sports once you hit the high school level anyway -- I played Varsity Volleyball and Varsity Track as a freshman (when I was 14). Most of the team was made up of seniors and juniors (who were 3 to 4 years older than me). And really how can you as a parent feel proud of your child and feel that he is """"better"""" at sports than his classmates when his classmates are 2 years younger than him. Seems a tad delusional to me. ""	""For us we are having the opposite issue -- we are sending our 4 YO twins to kindergarten early because they are academically socially and physically ready. They miss the cut off by three months here so it's been an issue finding a placement for them. So all this redshirting means that they are likely to have kids who are 2 years older then them in the same class as them by first grade. """
TRUE,I think it all depends on the childs individual development and personality. I am having the opposite with my youngest he misses the cut of by 9days but I know will be ready. He will be 3 in July and will be going into the pre-school class at day care then because he is physically emotionally and intelectually up to this level. So I am currently trying to get him assessed by the state board of education to enter pre-prep (kindergarten in USA) at school for next year. However with my oldest if he were born a couple of months earlier I would have kept him back a year as he would not have been ready.
TRUE,"Someone always has to be the youngest and someone always has to be the most immature. It doesn't matter what the cut-off date is there will always be someone who falls into each of those categories whether they are one and the same or not. You will also always have someone at the top and at the bottom when it comes to academics. 	""If my oldest was in the grade where she fits SOCIALLY she would be in 3rd or 4th. She is a 13 year-old 8th grader with a fall birthday who is at or above level academically. If she was down one grade it wouldn't make much difference socially since she is SO far off but she would be further ahead with academics totally bored and would have other issues there as a result. I don't necessarily think that social skills or academics should be a sole deciding factor when figuring out when to start school. """
TRUE,"If a young five is already reading and doing basic math they can continue to develop those skills at home for another year. That's what we are doing. She may be advanced academically but kindy is full day and she is just not ready for that maturity-wise. The school is having her wait and I am 100% fine with that. 	""She can keep doing her thing at home another year and do half day preschool. They will find ways to challenge her the curriculum is designed to accomodate all skill levels. """
TRUE,"I think there will be a backlash about this.	""I have a child who I sent to KG at age 4 our cutoffs are December 1. She was fine she's in 2nd now and fine and every few months the difference between her and her peers gets smaller and smaller and smaller. Until Poof! its gone. ""	I don't think they should allow it personally in public school unless a child is tested delayed. That's my personal opinion."
TRUE,Children should be placed in the appropriate grade based on the district guidelines unless there is a documented need to do otherwise. Parents should be able to keep their kids home an extra year if they believe their child isn't ready for the classroom environment but when they enroll they should be put into the 1st grade (again unless there is a documented delay).
TRUE,"HIPPO	""ODS will never be socially en par with his peers but was reading and writing and adding by 4yo. He met the cutoff to start at 4yo and we sent him. His confidence has improved so much being in a big kid school and being able to easily do all the work. If he'd stayed in preschool it would have been another year of being the bad kid who couldn't play or socialize properly. """
FALSE,"My twin sons made the Sept 1 cutoff by 2 days and started K just as they turned 5. They will graduate from high school this year at 17. 	""They have never had a problem being the youngest in their class - in fact B's 2nd grade teacher didn't realize he was the youngest until March (it wasn't obvious). They have played in sports excelled academically and are excited about starting college in the fall. No regrets no problems. ""	""Our neighbor's son is 2 months older but was nowhere near socially ready for K at 5. A year later he hit the ground running and has thrived ever since. Every kid is different. """
TRUE,"I think putting a 4 year old on kindergarten is more about the parents need to prove how superior their child is than it is about what is best for the child 	""Or more likely it's a low to middle income parent and they'd rather send the child to school than pay for another year of daycare while they work. ""	""Neither of these scenarios were true for me. My daughter had a late August birthday and a Sept 1 cutoff. She was ready I sent her. """
FALSE,"HIPPO-- where do they allow kids to start K at 4 years old? Here they have to be 5 by Sept. 1st. Public schools at least. 	""My DD had to be 5 by Sept 1 but school started on August 20."""
FALSE,"so she could make use of their post secondary program and get free college credits. Working the system a bit there. Always irritated me. 	""How is that working the system? Public education is there for everyone regardless if they just want to attend one year or for all of their education. ""	"
FALSE,"HiPPO	""As long as you are okay with your 13 year old freshman being around 19 year old seniors whose mothers held them back a year to date no worries. """
TRUE,My kids would be bored to tears in Kindergarten if we waited a year. As it is they already enter Kindy grade level comfortable in 1st grade math/ 1-2nd grade reading level. I can't imagine tossing them into PreK again for another year. They would be so bored. So bored!
TRUE,"I know several people who said that they wish their parents had waited a year to send them to kindergarten. DH was 4 when he started school and was only 17 when he graduated from HS. He hated that everyone was doing everything a year before he could do it. He was very good at sports though even though he was a year younger than anyone else on his team. 	I honestly made my decision because I had a choice and I just did not feel right personally about sending my DS to Kindergarten at age 4. Last year the cut off was October 9th I believe and this year it has been changed to July 1st. DS's birthday is August 30th. 	""I did not wait to send DS because I wanted him to have an edge over anyone. Age has nothing to do with ability and if he were the type who would struggle he would struggle regardless of when he started school. I do not compare my children with other people's children. I do what is best for my children and assume other parents do what is best for their children. ""	Age wise I was right in the middle of my class at school and I was far ahead of my class. I don't think age really dictates how well you will do in school or in sports."
TRUE,"Also has anyone considered that maybe the reason many ""redshirted"" kids to not do as well academically is because their parents waited a year to start them because they did not feel they were ready and maybe they are just not academic performers. 	""I'm all for redshirting kids who are not academically ready. But this holding them back because they are immature? No way - not a good reason IMO ... because they will grow up they will mature. Got one friend who held her kid back in K because she was immature (August birthday). Now she's in 2nd and all I hear is """"she's so smart"""" """"she's bored."""" """"they want to put her in G&T"""" -- now seriously it's not jealousy - my ODD is identified gifted and I don't brag to the world about it. It's our deal. Comes up in conversation? I don't hide it. But I don't bring it up and it's """"yeah us too so how is your dd liking her new music teacher?"""" So this mom is just annoying as Hell - heck I don't think she realizes my kid is too. I swear if I hear one more time (and I know I will) about how advanced her kid is ... I'm just going to say """"so why not move her to 3rd grade where she belongs?"""" """
TRUE,"I swear if I hear one more time (and I know I will) about how advanced her kid is ... I'm just going to say ""so why not move her to 3rd grade where she belongs?"" 	""Oooo - I had to bite my tongue to keep from saying almost the same thing in a similar situation recentl!. I have a July '07 girl whom I am sending to kindergarten this fall. I got into a conversation with another mom whose child was the same age who was holding her daughter back. She was actually totally cool said she was still kind of conflicted about her decision respected others choices etc. ""	""It was the other women there who jumped into our conversation and assured her that she was DEFINITELY doing the right thing who annoyed me. It went unsaid but the message I got was that I was not doing the right thing by sending mine. The example one of them gave was """"My neighbor held back her child and now she's in first grade and reading at a 4th grade level!"""" And I thought sure because she's a bright kid who's supposed to be in 2nd grade. But I didn't say it. """
FALSE,"I'm not really trying to justify my decision with how my DH felt about starting school at 4. I was just giving his point of view. Most adults I know who started school at age 4 did not like being younger than their peers. Granted here in the midwest most kids start school at a solid 5 years old and many turn 6 in KG. There are parents here who send their 4 (clost to 5) year olds to school but it is usually in order to not have to pay for daycare any longer. 	""Our DS will not be very much older than most kids in his class. Any children who turn 5 after July 1st will not start school until next year so DS will be one of the oldest in his class but not because we """"redshirted"""" him or """"held him back"""". ""	""As I have said many times other people's kids to not factor in my decision to wait to send my son to school. MY child was the deciding factor. Why does it bother parents so much that other parents decide to wait to send their child to school. That puzzles me. """
FALSE,"I don't think anyone thinks you are locking them away but its a fact that they are not in a school or a diverse social setting as often if they are homeschooled. 	""This contains two false assumptions. The first that homeschooled children are not in a diverse social setting as often as PS kids. The second that PS kids are in a diverse social setting at all when they are in school. ""	"
FALSE,"to clarify red-shirting is PURPOSELY keeping them out - even if they make the cut off.	""There is no way kids could start """"younger and younger"""" - but totally possible kindy could become a room full of 6 and 7 year olds then you have a kid who starts at a normal age - and he's inclass with kids 1 1/2 years older. """
TRUE,Otherwise it doesn't make sense. Regardless of when they start school they will be edcuated for 13 years of their lives. Why do parents feel the need to push other parents to start their children younger? 	Redshirting isn't just about your individual kid. Studies show the practice (when common) has socioeconomic repurcissions down the line and can increase the HS drop out rate for lower-income kids who were not themselves redshirted as well as other disadvangates economically for society. I posted a study a few pages back. There are lots of similar findings.
FALSE,Different regions are different I realize but here they obviously feel the same way because the cut-off is now July 1st. Which means the child has to turn 5 by July 1st or they cannot start KG yet. So DS is starting right ON TIME. 	yeah but if that's the rule there then you are not redshirting. You are going with the guidelines. So this is not about you. Here the cut off is October and yet quite a few kids with birthdays in July through September are held back. THAT is redshirting.
TRUE,"You honestly cannot tell the difference in the ages of the kids. Every once in a while a child might stand out but it's not that often and the reason they are standing out is usually not because they seem ""older"" or ""younger"" 	I don't necessarily disagree with you. So the question isWhy do people hold their kids out a year when the District says this is when the kids go? If you really can't tell - why don't you just follow the rules? ""FWIW - I think for many kids you can tell in kindergarten and first. But being at the tail end of this you can't tell after that. Every single solitary teacher I've spoken to about this says that any differential based upon age pretty much disappears by the time the child is in 3rd grade. I can see it right now at the end of second grade - to the extent there were differences because she was so young are completely eliminated. The teacher says she can't tell any difference at all. """
FALSE,"You honestly cannot tell the difference in the ages of the kids. Every once in a while a child might stand out but it's not that often and the reason they are standing out is usually not because they seem ""older"" or ""younger"" 	""you cant' because they adapt to their peers. A few stand out and those I wonder why thy don't get bumped up to the grade they belong in but others including even my own YDD ... I think that being surrounded by younger kids slows down their own maturing because they want to fit in with the kids they are around. YDD's milestones since starting school have been consistantly a almost year behind when ODD did them ... washing hair cutting harder foods getting past the baby talk... ""	""And academics too. We had educational testing done because of issues the past few years. YDD tested high on vocabulary but her math and reading she tested average on grade level (meaning compared to other kids just finished 3rd grade) but low on AGE level (9 yrs and 7 months). BTW - her """"issues"""" affected her fluency not her ability to learn. That's just my personal experience. From helping in classrooms no by looking you can't tell the difference between most of the kids. But I do think that much of that is because the average kid is going to adjust to their surroundings. Just as you can nurture higher abilities of your child you can stunt them too. """
FALSE,"So if this is really the case ... if when to start school is for the best intereset of the child then why can't people start their kids EARLY?! Why do so many schools make it near impossible to skip a year? But if you want to hold your kid back you just do it.? 	Because that is a case of funding and is out of the hands of the parent. States only provide funding for children who meet the age minimum. There are also many states and/or school districts that allow children to test in early. 	""Perhaps it is regional but why is it so many think that kindergarten is the only academically acceptable alternative to preK? Don't parents research what is available to them? We have many many 'preschool' programs around here that cater to children who are academically ready to start K but don't meet the age requirements. ""	"
FALSE,"Karen - in our District you can start early. They test you in. The child has to score X on a set of tests and then they interview the child and the parents (to make sure they aren't crazy I guess lol). Every year one or two girls make the cut - these are usually girls who are smart and miss the cutoff by a day or two. Its great that you have this option. DD has a good friend who I guess didn't score high enough missed the cutoff by 2 days and is now in class with DD. She is so out of place I feel so bad for her. She's like a foot taller than everyone else (she's supertall - she's taller than 4th and 5th graders poor thing) and I'm sure she will get her period a year earlier than everyone else and have to wear a bra earlier - I wonder if this isn't going to emotionally stress her out on the other end when she is older. 	""I guess my point is that in a perfect world (where everyone has time and money lol) they would do the same sort of objective standards testing for parents who wish to redshirt. So they'd test them and they'd have to score UNDER X number on standardized tests. And they'd interview the child to see their maturity level. I'm sure a bunch would make the cut but the other snowflake ones they'd force the parents to send their child to school on time. """
FALSE,"The same way it irritates me when people cheat to get something for their child that wouldn't be available to children in general? 	""That's a seriously disgusting comment. Deciding to send a child to PS after homeschooling for whatever amount of time is not cheating. ""	"
TRUE,"MO - I don't understand how redshirting in your area is so common but all the parents are agonizing over the decision. 	""It's really not a hard concept to understand. People agonize over it because people here don't tend to redshirt for reasons like age or size. People want to make sure that they are not redshirting for reasons like they want little Mikey to be the oldest kid in the class or the biggest on the football field. They have concerns over developmental emotional social or academic issues and they want to make sure that when they do make the decision to hold their child out of school that it truly is in the best interest of the child. ""	"
TRUE,"We used to call it ""being held back"" where I grew up...I knew a few kids that it happened to. I don't see the big deal. 	"
FALSE,I'm almost positive that kindergarten wasn't even required when I went to school. As long as you showed up for first grade they were fine with it. 	
TRUE,"*How many homeschooling families do you know?*	""I cited three as specific examples so you're way off already.""	*None of them cite a desire to avoid diversity as a reason to homeschool.*	""There are numerous studies on why people homeschool and a significant portion of the reasons boil down to """"wanted to avoid having my children subjected to opinions values beliefs etc. that I don't agree with."""" ""	"
FALSE,Most that do its near the end of senior year	
FALSE,school year here starts late Aug my birthday is Sep 22 So I was 16 when i started my senior year.
FALSE,Don't serve carmel colered rubbing alcohol.	
TRUE,"I said I know it's all technically OK as taxes are still paid for these schools etc. There's nothing anyone can say about it. I can vent though we all do. No the post secondary thing isn't cheating but as someone who was deeply involved and loved my school for 13 years yea when you're 17 and someone else deems it finally appropriate to use those dirty old public schools so they can get post secondary it seems ""wrong"" even if it technically isn't. And yes it technically isn't. 	""You're making so many assumptions there and they've already been debunked. I don't know of a single homeschooled child who has never attended a class of some sort. Most of them have attended/are attending multiple classes. They're also involved in the community. How many times do we need to reiterate that we're not locking our children up in the basement? ""	""Well of course homeschool children go to a class here or there of some sort join homeschool co-ops community sports leagues etc. I don't think they are chained in the basement. I'm just saying it's still not the same """"overall"""" learning experience and independent experience as being on your own for school making more decisions year after year without your parents input or direct involvement it's a growing experience in other ways that aren't so much involved in homeschooling. ""	""I know my opinion is unpopular I expect backlash."""
FALSE,These are big ones	
FALSE,Disposable kids are the best. I take one on every away mission.	
TRUE,The problem is that you are only looking at 5 and 6 year olds. I teach middle school and see a HUGE difference in abilities between the younger and older kids. The gap then continues to get wider due to confidence issues. The gap is even wider with boys vs girls because of maturity levels. There have been a lot of studies that show people born later in the year (March) are more successful in life due to the age gap. My In our state we have one of the youngest start ages (5 by Dec 31st). My daughter was born on the cut off date. I held her back.
TRUE,"In this state the school has little say over who can be held back; it is entirely up to the parents. A good many of our kindergarteners show up without the behaviors that will allow them to succeed and with the behaviors which make it hard to teach others. You don't need to write books about something that takes the average teacher about 30 seconds to realize. When you advance your child despite indications that you should not you push social development before cognitive development which many experts now hold as interdependent. That means your child may not have the skills to be successful at grade level. And contrary to the old saying it will not work out in the wash. It does not help that the average adult here functions with what amounts to an eighth grade education. Mostly we end up with middle school aged children who are reading at third or fourth grade level rendering grade appropriate textbooks and reading material useless. If you really really care about your child take an interest in them early. Read to them and encourage them to at least become familiar with letters and counting. DO NOT PLOP THEM IN FRONT OF A TV SCREEN and leave them unattended. Talk about what you watched. Those of you who will not accept responsibility for your parenting (or lack thereof) those of you who switch schools every half year because your child ""doesn't fit in"" and those of you who hold the school responsible for fixing YOUR mistakes are the cancer that is killing American education."
