537,"@Prayagwale @kakar_harsha haha forget to share about how many cases Endia registered yesterday  1.15 lakh cases per day.

Doses of fake vaccine prepared by cheap labour of Endia is not working at all, thats why other countries are returning back vaccine to Endia."
538,"Hy Vee: https://t.co/gpBPJj729d 4/6 
Mason City #1, 50401 
Milford Clinic, 51351 
Mt. Ayr, 50854 
Muscatine Mainstreet, 52761 
Muscatine, 52761 
Oelwein Dollar Fresh, 50662
posted @ 4/7 10:03:43"
539,Vaccine appointments just opened up on @UnivHealthSA site https://t.co/iV3so9SZ2Y for a new site at St. Philips College https://t.co/JF1x7QHJks
540,Just take the damn vaccine so we can get back to normal you fucking GQP weirdos.
541,"@UCSanDiego’s @nolan_syreeta will discuss advocacy work for students with disabilities during our student activism panel. Read her piece “Left Behind” in @ReportingHealth &amp; check out her quotes in the @insidehighered piece below:
Tune in Day 2 for more:
https://t.co/ZDHW7sT3Vj https://t.co/6CnHQjMmeT"
542,"Ontario must shift to essential workers now that millions more COVID-19 vaccine doses have arrived, experts say https://t.co/b47rpHq8M0 via @cp24"
543,"@maryashakil @pranshumisraa More important point - how many vaccinated docs had severe disease? Cos tests are very sensitive. As body is fighting infection (thanks to vaccine), it will show positive.  Until most viruses dead. Sometimes even long after."
544,"If centre govt fails to supply the vaccines in next three days, then vaccination drive will be halted in Maharashtra. Only 14 lakh vaccine doses remained with state. Centre should provide 40 lakh vaccines per week says Maharashtra health minister @rajeshtope11 .
@NewIndianXpress"
545,"Have you had a Covid vaccination? 

How were you told you could have it? How soon afterwards did you get the vaccine? Did you feel safe when it was administered? 

We would love to hear from you, fill in our online survey: https://t.co/TWOcESqzYn https://t.co/KpSGlgUceK"
546,"Under-30s should NOT be given AstraZeneca vaccine, says UK regulator https://t.co/FPEWUkmmX4 via @MailOnline https://t.co/oxCOCgBYoX"
547,"If Ambani &amp; Adani were in the Vaccine business, Modiji would have already bought enough to Vaccinate every Indian two times by now!"
548,"The chance of getting blood clots after the AstraZeneca vaccine are about the same, according to some estimates, as the chance of getting struck by lightning over the course of a year and a bit. In other words, extremely, extremely low."
549,"Yesterday @PattyHajdu was opining about whether we should risk reopening our border with the US.

Today the CDC gave her their answer and it's ""thanks, but no thanks.""

Trudeau's vaccine procurement failure has become a national disaster.

#Cdnpoli #COVID19 @JustinTrudeau https://t.co/IzgOdFTeG6"
550,"Why is Modi Govt refusing to provide vaccine to everyone, while millions of lives are in danger. The govt has the responsibility to vaccinate citizens to ensure their health and safety.

#VaccinateEveryIndian https://t.co/H0cEus7Tmc"
551,#AstraZeneca well that's this vaccine fucked then. Also the UK'S brilliant vaccine rollout is fucked too.
552,"When the polio vaccine dropped in 1955 people lined up to get it, &amp; we were 2 years away from artificial satellites. Now in 2021 we carry external world-brains in our pockets &amp; there’s robots on Mars and idiots think the COVID vaccine is full of wizard poison."
553,Got my first vaccine dose! Great way to start my day. 10/10 Dupage county is doing a great job.
554,"Union Health Minister @drharshvardhan launches a scathing attack on the Maharashtra government.

https://t.co/IuGgJw558o"
555,New AstraZen Vaccine info: https://t.co/MKESR6Ii1m
556,When I got the vaccine they asked me how I was feeling and I said I feel kind of updog and they put the syringe back in and took the vaccine out of me
557,Should I get the vaccine even if I don’t trust it??? #COVID19
558,"""Vaccine-generated antibodies were also present in all umbilical cord blood and breast milk samples taken from the study, showing the transfer of antibodies from mothers to newborns."" https://t.co/feerPA83Fr"
559,"Just listening to the UK scientific advisors answering questions, they are trying hard to defend the AstraZeneca vaccine but surely they know confidence and handling of the issue of side effects of AZ has been shambolic"
560,"Under-30s in UK should be offered alternative Covid vaccine to AstraZeneca jab, says regulator https://t.co/yJ2pcxhGj0"
561,"@Therese_Rein @ScottMorrisonMP Refuse the AZ vaccine if you will be compromised, as I am ."
562,"This is a political stunt.
1. The vaccine’s are India’s not BJP (even though many politicians have claimed so)
2. AAP has no understanding of global obligations, neither one expects them to have an understanding https://t.co/dn65341E9I"
563,"Watch | No Vaccine Shortage, Maharashtra Has Itself To Blame: Health Minister https://t.co/1yPVTIQ3NS https://t.co/RNMMVqVpAU"
564,Under-30s in UK to be offered alternative to Oxford-AstraZeneca Covid vaccine due to rare blood clot risk https://t.co/okgJLWuFXc
565,A close acquaintance of mine died from COVID on Sunday. What saddens me about her death is that she was offered the vaccine but refused because she wanted to see how others reacted.
566,"Trump’s vaccine.

Trump’s wall.

Biden’s dementia.

That’s what we got so far..."
567,They really changed the definition of vaccine  they think they slick 
568,"EMA’s safety committee (#PRAC) has concluded its review of very rare cases of unusual blood clots with AstraZeneca #COVID19 vaccine. 
https://t.co/WGsfRP8PTo https://t.co/aeyzK3bfxd"
569,"Risk of getting  a blood clot from the Astra Zeneca vaccine 1 in 100,000. Risk of dying in a car crash in our lifetime 1 in 240. Risk of getting cancer at some point 1 in 2. Getting things into proportion is key here."
570,"Fwiw, I've had the AZ vaccine and given the chance, I would again. The benefits far outweigh the risk. But politicians need to butt out. That we have a range of vaccines is a miraculous international achievement. It mustn't be appropriated and misrepresented by populist shysters."
571,"If Ambani &amp; Adani were in the Vaccine business, Modiji would have already bought enough to Vaccinate every Indian two times by now!"
572,the vaccine won’t be effective unless you moan while they’re giving it to you
573,"Hy Vee: https://t.co/gpBPJj729d 5/6 
Shenandoah, 51601 
Sioux Center, 51250 
Sioux City #1 Clinic, 51104 
Sioux City #1, 51104 
Sioux City #2, 51106 
Spencer, 51301
posted @ 4/7 10:03:40"
574,Harvard study indicates that delaying the second shot of the BioNTech-Pfizer vaccine by 12 weeks is actually lowering the risk of the virus mutating in a way that would reduce vax effect. What many experts have been saying all along. Delaying 2nd dose doubles immunization rates https://t.co/yak3kW3Ydd
575,"""I'll endorse free sale of vaccine.""

""But I'll oppose free sale of their produce by farmers.""

What kind of mindset is this? https://t.co/ciaP6WMjw9"
576,"MHRA AstraZeneca vaccine advice:

Pregnant women should discuss the risk and benefits with a doctor.

People with history of blood disorders should only have the jab when benefits outweigh risks.

Anyone who has had clots should not have second dose.

https://t.co/WIsLu10Zrg https://t.co/s1dn2SSfwz"
577,"Posting this again, as we enter a stay-at-home order without paid sick days or vaccinations targeted at essential workers. Reaching hot-spot neighbourhoods isn't some lefty equity issue. It's everything, the whole frigging ballgame, and we're blowing it. https://t.co/KF6bjgN2lT https://t.co/Fu5Dqk5jwb"
578,@TrinaSolis17 @GregForMontana The vaccine is only 40% effective.
579,"@ukcolumn The links on the page (https://t.co/PYFXWj6VDm) are not disabled -- I just tried them. They all work:

https://t.co/e6YhYn8t8O

https://t.co/4zWY6iHJkD

https://t.co/biJMz2C2kx"
580,"New availability: Centura
Colorado State Fairgrounds (Pfizer Vaccine): 1001 Beulah Ave, Pueblo, CO 81004
Access here: https://t.co/Fs1JHpmy5X
Apr 07, 09:03 AM"
581,"Maharashtra Govt should not play politics over vaccination. Here are the facts: Total number of COVID vaccine supplied to State till date
- 1,06,19,190 ; 
Consumption - 90,53,523 (of which 6% wastage - over 5L) 
Vaccine in pipeline - 7,43,280. Dosage available - nearly 23 lakhs"
582,"Trump’s vaccine.

Trump’s wall.

Biden’s dementia.

That’s what we got so far..."
583,Given it has just said there is a “strong possibility” the AZ vaccine is causing some blood clots - albeit in an “extremely small number of people” - perhaps it might be prudent for the @MHRAgovuk to unpin their pinned tweet https://t.co/gm2Wo0DJU3
584,"Among the questions “60 Minutes” sent to DeSantis’ office include “How did the state determine that seniors were at greater risk"" to the coronavirus ""than other groups?” 

The on-air report cast doubt in DeSantis’ reasoning behind his vaccine prioritization of seniors."
585,EU drug regulator finds possible link between AstraZeneca vaccine and rare blood clots https://t.co/sOvy1cBaoV
586,@mjoshuaben @dmuthuk Do you know storage temp of Pfizer vaccine
587,"For those 16-17 coming to the vaccine clinic today, it is best to come with a parent/guardian. Or the parent can consent over the phone.

We have about 1,500 appointments available for this afternoon. Please enter at 23rd and O'Connell Road. #DGKSCOVID

https://t.co/m547ZaAfW4 https://t.co/kY6UjjuU49"
588,Vaccine passports have been around for a long time and give you the freedom to travel. These are mine from my travels in the 90’s. #FactsNotFear #VaccinePassports https://t.co/1UAKenjJnH https://t.co/KHQzAy8j6k
589,"As I have tweeted a few times:
Take the vaccine or don't take the vaccine. It should be your personal choice. I have no judgement on your choice.
But if you support vaccine passports know that you are violating the Nuremberg Code and following the footsteps of history's monsters."
590,"People will be like “I’m not getting the vaccine, who knows what’s in it” and then eat hot dogs"
591,Vaccine Passports will divide society like never before and cause untold misery. They will split friends families and loved ones into medical apartheid. https://t.co/xlCNIqFvzi
592,"This is a political stunt.
1. The vaccine’s are India’s not BJP (even though many politicians have claimed so)
2. AAP has no understanding of global obligations, neither one expects them to have an understanding https://t.co/dn65341E9I"
593,"Moderna vaccine provides immunity for at least 6 months.
Antibody Persistence through 6 Months after the Second Dose of mRNA-1273 Vaccine for Covid-19  https://t.co/hdjiWIMcrF"
594,@CawthornforNC It couldn’t possibly be a result of the rapid vaccine distribution. I genuinely cannot believe that someone can think so uncritically and be a congressperson.
595,"Maharashtra Govt should not play politics over vaccination. Here are the facts: Total number of COVID vaccine supplied to State till date
- 1,06,19,190 ; 
Consumption - 90,53,523 (of which 6% wastage - over 5L) 
Vaccine in pipeline - 7,43,280. Dosage available - nearly 23 lakhs"
596,"Roost will never participate in a Vaccine Passport scheme. It is a divisive, discriminatory &amp; unethical sanction on a free &amp; democratic life in the UK. No one should be coerced into a medical procedure or undergo a medical test to access any part of society. #NoVaccinePassport https://t.co/Fl9SBlB75u"
597,To be fair to the vaccine very few things in Britain work for the under 30s
598,@maddylolalee @schill_dawg Pretty sure that’s not what Shilling said. No one is being forced to take a vaccine. That point has been widely discussed on both provincial and federal levels.
599,"People who have the following symptoms four days or more  after taking the #AstraZeneca jab should speak to a doctor:

- Severe headache
- Blurred vision
- Chest pain
- Leg swelling
- Shortness of breath
- Persistent abdominal pain
- Unusual bruising

https://t.co/3MwDXdgIZh"
600,"The latest on vaccines: This month and next, in addition to shipments from Moderna and AstraZeneca, we’ll be getting one million doses each week of Pfizer’s COVID-19 vaccine. And later this month, Janssen will also begin shipping doses of their vaccine to Canada."
601,I’m so annoyed by all the scaremongering around the oxford/az vaccine. like you know what would increase your chances of getting a blood clot? covid fucking nineteen that’s what
602,Pictured: a J&amp;J vaccine guy trying to broker peace between Pfizer and Moderna guys https://t.co/xHekMJonIf
603,"Lockdowns, mask mandates, and proposed vaccine passports have never been about containing the virus. 

They’re a strategic power play by the far left to gain more control."
604,A great pity – a global tragedy – that the only not-for-profit Covid vaccine which was gifted to humanity by @UniofOxford @AstraZeneca cannot now be used by some of the poorest and most vulnerable in the world without the smear of 'dumping' or the fear of being 'second best'. https://t.co/WJ3iwu49vQ
605,@tehseenp You who were against the vaccine all along but  today u r complaining there is not enough vaccine...very confusing
606,"Today, we reached 150 million shots in arms and @POTUS announced that all adults will be eligible for a vaccine by April 19. 

Our goal was 100 million shots in 100 days. We beat that. Now our goal is 200 million shots. We’re on track to meet that. Next, we'll beat this pandemic."
607,Delay between vaccine doses 'expected to be less' than 4 months as supply increases: NACI https://t.co/bYv6IPnn8i
608,A close acquaintance of mine died from COVID on Sunday. What saddens me about her death is that she was offered the vaccine but refused because she wanted to see how others reacted.
609,What’s the purpose of posting your vaccine card lol
610,"Texans shouldn't be required to show proof of vaccination &amp; reveal private health information just to go about their daily lives.

I issued an Executive Order that prohibits government-mandated vaccine passports in Texas.

Don't tread on our personal freedoms. https://t.co/weTbz4FKyH"
611,it was the vaccine  https://t.co/ZAI8RRR0DA
612,When I got the vaccine they asked me how I was feeling and I said I feel kind of updog and they put the syringe back in and took the vaccine out of me
613,You are twice as likely to be struck by lightning then die from a blood clot after taking the AZ vaccine.
614,the vaccine won’t be effective unless you moan while they’re giving it to you
615,@BenKentish I hope to God the miniscule risk of clots isn't going to provide fodder for the vaccine sceptics and covid idiots. There maybe a very small link but millions have had AZ with no problems
616,Haiti Yet to Receive Single Vaccine Dose for Its 11 Million People https://t.co/oArrbHOCNA
617,"Lockdowns, mask mandates, and proposed vaccine passports have never been about containing the virus. 

They’re a strategic power play by the far left to gain more control."
618,"DeSantis does not think of poor People Of Color as people.

Distribution of COVID19 vaccine should not be determined by one’s wealth or influence. https://t.co/xtpo9a0i2z"
619,Taking an experimental gene therapy “vaccine” for a mild respiratory virus is insane.
620,"You don't need a social security number or insurance to get a COVID vaccine. 

A COVID vaccine should never cost you money—ever.

In nearly every state, providers are required to believe what you say about underlying conditions. (Via @propublica) https://t.co/Cd4CfaKXhz"
621,"Rare blood clots ""should be listed as possible side effects"" of the Oxford Astra-Zeneca vaccine, says European Medicines Agency

Latest: https://t.co/rRyUdgcssz https://t.co/O5TMioF8R8"
622,I'm not getting the vaccine until I get my arms swole enough so that they look good when I roll my sleeve up
623,"#NasaanAngPangulo
He is somewhere:

1. Sick and taking medication
2. With his daughter for personal ""funds"" management
3. Taking a different vaccine secretly
4. Hiding from this country's problems

Why all these speculations? Well, he left us a big space for these."
624,"Right now it’s race, until enough citizens have gone through the gauntlet of vaccine shots, then it’ll...

“Make Jim Crow, look like Jim Eagle.” -Biden https://t.co/ubrqQLOGqO"
625,Took my first dose of covid vaccine 
626,"Emer Cooke, EMA's Exec. Director: ""The #PRAC, after an in-depth analysis, has concluded that the reported cases of unusual blood clots following vaccination with AstraZeneca #COVID19vaccine should be listed as possible side effects of the vaccine.”"
627,"Why is Modi Govt refusing to provide vaccine to everyone, while millions of lives are in danger. The govt has the responsibility to vaccinate citizens to ensure their health and safety.

#VaccinateEveryIndian https://t.co/H0cEus7Tmc"
628,"If you are ‘excited’ about getting a product from Moderna, AstraZeneca or Pfizer injected into your body, you need psychiatric evaluation. 

Immediately. 

#vaccination #vaccine #COVID19 #Moderna #AstraZeneca #Pfizer #mRNA"
629,Under-30s in UK to be offered alternative to Oxford-AstraZeneca Covid vaccine due to rare blood clot risk https://t.co/okgJLWuFXc
630,Wow! Professor Jonathan Van Tam is now giving a press briefing on the AstraZeneca vaccine without a single Union flag anywhere to be seen. That’s pretty daring of him.
631,"but but but those nasty Scots deliberately dropping the ""OXFORD"" bit from our wonderful world-beating vaccine. lol remember that! Who's dropping it now..."
632,BREAKING - Drug regulator of the European Union finds link between #AstraZeneca vaccine and blood clots (Reuters)
633,Breaking news: UK health watchdog recommends under 30s use alternative vaccine to AstraZeneca https://t.co/4xvJeQIHYa https://t.co/OBIc8VhtwB
634,"While Rahul Gandhi spreads propaganda and media plays Nero’s Guest.. here is what vaccine prioritization works 

https://t.co/e7GGjTKqoW https://t.co/p2cRvqZ46x"
635,"@drharshvardhan @MoHFW_INDIA POWER
FUEL
Land
 - all produced by govt but distributed by private company , govt refuses 2 control supply saying private will do better job

VACCINE - produced by pvt, distributed by govt, govt refuses to open up supply. 

Modi has only 1 policy - make life of public miserable"
636,"India has surpassed both US and Brazil to bag the number one position with regard to highest new cases, daily. One in seven new cases across the world is that of an Indian.

Despite this fact Modi govt isn't making vaccine available to everyone, Why?

#VaccinateEveryIndian https://t.co/icytDqAKj9"
637,EU drug regulator finds link between AstraZeneca vaccine and blood clots https://t.co/wdAN0utN2S https://t.co/KOODkOzjw7
638,"Hy Vee: https://t.co/gpBPJj729d 6/6 
Storm Lake, 50588 
Wapello Clinic, 52653 
Waverly, 50677
posted @ 4/7 10:03:37"
639,@Vsrir They both took the vaccine and mom is not feeling well.
640,"I do not and will not support any kind of state-mandated vaccine passport. While the development of multiple safe, highly effective COVID-19 vaccines has been a scientific miracle, the decision to receive the vaccine should be left up to each individual."
641,Personnel from Zamboanga City Mobile Force Company under the leadership of PLTCOL BENJAMIN B DE PERALTA JR Force Commander conducted Convoy Security on the transport of Covid 19 Vaccine in different Medical facilities. https://t.co/eoJQQ8lfmG
642,To be fair to the vaccine very few things in Britain work for the under 30s
643,"""The benefits of the AstraZeneca vaccine against #COVID19 continues to outweigh the risks for the vast majority of people.""

MHRA chief executive Dr June Raine says the benefits for older people are great, but is ""more finely balanced"" for younger people.

https://t.co/tEhQi0lYdc https://t.co/pewJXhCkcY"
644,"""What I find objectionable is the way the Government’s promises are not worth the hot air they’re spoken on. I didn’t have my Covid jab because I felt at any personal risk; I had it because I was assured that the vaccine was the cavalry."" @allisonpearson.  https://t.co/vZb8msudnU"
645,"Let's go @UMich students in Ann Arbor, Dearborn, or Flint! Now is your chance to get the one-shot J&amp;J vaccine! https://t.co/6COQPeHLrL"
646,"1/100,000 to 1/200,000 risk of vaccine,  2/100,000 (if young) to 50/100,000 risk of older if not (over 16 weeks so in reality risk reduction even greater- perhaps two to three fold). Plus benefits of reducing disease transmission. Would prefer AZ for 40+ not 30 personally."
647,if i ever have twins i’m baking them maxine and vaccine
648,"Overall benefits of Oxford-AstraZeneca vaccine in preventing Covid outweigh the risks of side effects, EU medicine regulator says

https://t.co/pJPMMWCSvI https://t.co/AsBYA77D8D"
649,"Posting this again, as we enter a stay-at-home order without paid sick days or vaccinations targeted at essential workers. Reaching hot-spot neighbourhoods isn't some lefty equity issue. It's everything, the whole frigging ballgame, and we're blowing it. https://t.co/KF6bjgN2lT https://t.co/Fu5Dqk5jwb"
650,@corylus It is. But it only balances 'AZ vaccine' versus 'no vaccine'. There are of course alternative vaccines. The 'no vaccine' option is only relevant if (as I said) if your supply means alternatives cannot be provided..
651,Study finds Coronavirus vaccine 50% more effective if selfie is posted on social media after receiving dose
652,"@Chancine @AveryFarman @NoahLLindquist I imagine at the beginning of Terrible diseases there was reluctance for some getting the Vaccine, but did realize it's True worth &amp; got it."
653,"@IjeomaOo So sad to hear about your friend. Having had covid last year, and thankfully recovered, I would advise those who can to have the vaccine. The pain I suffered last year, far outweighs any vaccine hesitancy for me. Take care x"
654,READ MORE HERE: https://t.co/zJxC3d0Yg1 https://t.co/0HzWJVfxrE
655,"The chance of getting blood clots after the AstraZeneca vaccine are about the same, according to some estimates, as the chance of getting struck by lightning over the course of a year and a bit. In other words, extremely, extremely low."
656,The absolute absurdity of desperately trying to tie vaccines to Brexit reaches its apotheosis with the U.K. now adopting a more cautious approach to AZ (the vaccine they wanted to adorn with an actual union flag!) than the EU. https://t.co/GHuDjhMane
657,"Maharashtra Govt shouldn't play politics over vaccination. Total number of COVID vaccine supplied to State till date is 1,06,19,190; consumption is 90,53,523(of which 6% wastage-over 5L) 7,43,280 vaccines in pipeline. Nearly 23 lakhs dosage available: Union Min Prakash Javadekar"
658,"If Doctors are turning down the vaccine why is the government coercing our younger low risk generation to take it when they don’t need it

Adverse effects are being hidden, so to have submit to a jab to get a passport to attend an event is discriminatory  https://t.co/w0SpaDObDh"
659,"LA folks, if you want a covid vaccine seriously get up to CSU Bakersfield. They want you there. You’re not line cutting. Go up right now. They’re literally saying “tell your friends!”"
660,Just take the damn vaccine so we can get back to normal you fucking GQP weirdos.
661,"@rohini_sgh @bainjal Not only vaccine but also Finance.
Gst payments have not been made.
Each state has a standing due with center, almost 10months balance unpaid....
State have no room for any maneuvers"
662,EU drug regulator finds link between AstraZeneca vaccine and blood clots https://t.co/wdAN0utN2S https://t.co/KOODkOzjw7
663,A close acquaintance of mine died from COVID on Sunday. What saddens me about her death is that she was offered the vaccine but refused because she wanted to see how others reacted.
664,The waiting #vaccine #diarycomic https://t.co/M9xWNlS3Vb
665,"Actor @SonuSood on Wednesday took the vaccine for Covid-19 prevention at a hospital in #Amritsar, #Punjab.

The actor also launched #Sanjeevani: A Shot of Life, an initiative to encourage people to get vaccinated and raise awareness. https://t.co/htkNsjQoaW"
666,"@sardesairajdeep @rajeshtope11 @IndiaToday @drharshvardhan For what you are journalist then.... Just show Real news
And prove who is lieing... 

But you willnot coz you have knew already that Maharashtra is not facing vaccine shortage, they are just wasting vaccine by using approx 60% of vaccines given by Central"
667,"@spwells Back to you - you take noacs or baby aspirin or just a possibly a concern is taking this vaccine.  

Nice triangulation!"
668,Have they gone off the AstraLeyland vaccine? Won’t be putting no Bri’ish flags ok that one no more innit.
669,NOTE: The take away from EMA announcement is that #AstraZeneca vaccine is safe and they are still recommending use in ALL age groups
670,"""I want to start by stating that our safety committee the pharmacovigilance risk assessment committee of the European Medicines Agency has confirmed that the benefits of the AstraZeneca vaccine in preventing #COVID19 overall outweigh the risks of side effects”, says Emer Cooke."
671,"I’m due my 2nd AstraZeneca vaccine in 6 weeks... now that it is not available to under 30’s, what will happen? It made me so so unwell I don’t even want it anyway. #AstraZenaca #COVID19"
672,Is it just me or am I more worried for my parents getting the vaccine then I would be for them to actually catch covid. #COVID19 #CoronaVaccine @HSELive
673,"@TonyCoffey15 I know , I’ve been feeling the same . Had a look to see if you can have a different vaccine for second jab but doesn’t look like it"
674,When I got the vaccine they asked me how I was feeling and I said I feel kind of updog and they put the syringe back in and took the vaccine out of me
675,Congress didn't decide who gets polio vaccine and who doesn't. Congress gave polio vaccine uniformly all across the country.
676,"Ever since I got the vaccine I can’t stop buying MSFT calls. Over and over - dozens of times a day. 

Anyone else?"
677,You are twice as likely to be struck by lightning then die from a blood clot after taking the AZ vaccine.
678,@RadioCityNews So I’m 29 I’ve already had the first vaccine what do i do now ?? 
679,"@TimesNow @RShivshankar sir, I tried continuously for 1/2 n hour but couldn't get thru. my point is, @BJP4India politicians taking vaccine home delivered and taking it is also a kind of vaccine racism, when others are struggling to get registered even, on govt apps @ARanganathan72"
680," BREAKING: UK JCVI recommends alternative to AstraZeneca vaccine for under 30s due to a very small number of blood clots in younger people.

They will be offered Pfizer or Moderna instead.

Follow live MHRA updates from @Tony_Diver 

https://t.co/O7ILL7zors"
681,me sitting here with the Johnson &amp; Johnson vaccine while everyone else is bonding over Moderna and Pfizer https://t.co/3OfIH2Ap6J
682,"CHALLENGE VACCINE MANDATE. If my employer decides to require vaccinated status, I will challenge vigorously from an ethical and, if necessary, legal perspective, especially during EUA. I also believe the arguments are enduring. Some of the rationale behind such a stance... https://t.co/ULhG957wwV"
683,"Dear @drharshvardhan 

Pls inform every Indian: 

How many vaccine doses available as of now? 

How many doses are getting produced in a day? 

State wise current availability of vaccine and in pipeline? 

Are we stopping export of vaccine?

Don’t play politics on this"
684,"UPMC just announced they have 12 thousand doses of J&amp;J vaccine.
You must call 833-676-1995. You must register! Call now please"
685,"Maharashtra Govt should not play politics over vaccination. Here are the facts: Total number of COVID vaccine supplied to State till date
- 1,06,19,190 ; 
Consumption - 90,53,523 (of which 6% wastage - over 5L) 
Vaccine in pipeline - 7,43,280. Dosage available - nearly 23 lakhs"
686,Gen Z – the generation that pioneered eating Tide pods – will not be offered the AZ vaccine because of a one in a million chance of blood clots. Truly boomer risk calculus.
687,"""WHO urges against vaccine passports, even for international travel.""
https://t.co/hVYvqHjnnA"
688,"President Biden's administration will not push a national coronavirus vaccine passport program.

It's instead deferring to the private sector to come up with ways for the public to prove they have received their COVID-19 shots.
https://t.co/RMGtE0B5J2"
689,"I am excited to join millions of Michiganders in the fight against COVID-19 by getting the first dose of the safe, effective vaccine. All Michiganders are now eligible, and I urge all everyone to get vaccinated to protect you and your loved ones. Let’s beat this virus together. https://t.co/GLnTF8MAsc"
690,"MHRA AstraZeneca vaccine advice:

Pregnant women should discuss the risk and benefits with a doctor.

People with history of blood disorders should only have the jab when benefits outweigh risks.

Anyone who has had clots should not have second dose.

https://t.co/WIsLu10Zrg https://t.co/s1dn2SSfwz"
691,Sana pati Government Employees may free vaccine.
692,"Breaking—Adults under age 30 are to be offered an alternative #COVIDvaccine to the AstraZeneca vaccine due to mounting evidence linking it to rare blood clots, the UK's vaccine advisory body says. #covid19
 https://t.co/AqVppwiK5D"
693,@bencoates1 They are still going for herd immunity without the vaccine just as Rutte said in 2020.
694,AstraZeneca | The EU initially ordered 160m doses of the Pfizer vaccine compared to our 10m... They don't look so fucking stupid now do they?
695,"MHRA AstraZeneca vaccine advice:

Pregnant women should discuss the risk and benefits with a doctor.

People with history of blood disorders should only have the jab when benefits outweigh risks.

Anyone who has had clots should not have second dose.

https://t.co/WIsLu10Zrg https://t.co/s1dn2SSfwz"
696,Sedgwick County is offering the Johnson &amp; Johnson COVID vaccine for two days next week. More mobile vaccination clinics will be running this month too. https://t.co/P6C7VvwFFU
697,"Do you need a COVID Vaccine? Get yours TODAY at the Dome at America’s Center. 

You no longer need to register in advance! City residents can show up &amp; register on site the same day! Spread the word! #STL #covidvacccine https://t.co/cCnOliqom6"
698,"The public are against vaccine passports.
Industry is against vaccine passports.

There is literally no one except a handful of notable fascists calling for this.

So one must ask, where is the apparent “political pressure” coming from? Who is our government really answerable to?"
699,The EU's top drug agency finds AstraZeneca's Covid-19 vaccine can cause rare blood clots but says its benefits still outweigh risks https://t.co/f9BGt1CEuW
700,shoutout to the smacked healthcare worker who gave me my vaccine shot on my left arm and then put the bandaid on my right arm
701,".@TheEconomist/@YouGovAmerica Poll:

When a coronavirus vaccine becomes available to you, will you get vaccinated?

Biden Voters
Yes 35%
No 5%
Not sure 5%
Already vaccinated 54%

Trump Voters
Yes 19%
No 38%
Not sure 13%
Already vaccinated 30%

April 3-6

https://t.co/eM4OKxTcFL"
702,When I got the vaccine they asked me how I was feeling and I said I feel kind of updog and they put the syringe back in and took the vaccine out of me
703,"@GrnBulls I know people are reading about what a disaster Europe is bc of botched vaccine rollout etc but hearing about it firsthand from my bestie who lives in Ireland, well, it sounds absolutely awful. Hope they can get it together!"
704,Coronavirus Roundup: Federal Government Unlikely to Mandate Vaccine Passports; Army Begins Vaccine Trial in Humans https://t.co/OrnWFNyxhb via @GovExec
705,"@DavidBCollum I find the whole thing sad and part of the whole polarization of everything. I am not anti-VAX, yet I am thrown in that group just because I have doubts about the current Covid vaccine and choose not to get it at the moment. "
706,"@icureiosity @PaulbernalUK the vaccine given, batch, date administered etc are all recorded against your NHS number when you are vaccinated. of course it is,  how do you even schedule the second appointment if not"
707,Risk/benefit analysis of AZ vaccine by age at low/medium/high exposure risk from Winton Centre as presented at press conference https://t.co/0mimkzQAse
708,"While Rahul Gandhi spreads propaganda and media plays Nero’s Guest.. here is what vaccine prioritization works 

https://t.co/e7GGjTKqoW https://t.co/p2cRvqZ46x"
709,"One reason the vaccine rollout is such a shambles is that Smirko and Runt tried to spin it all the way for political brownie points. Incompetent, incapable of candour, they’ve now been bitten on the arse, very badly. https://t.co/GwXRIytzoz"
710,@colleengrott Saw a news story last night that blew my mind: some people won’t get vaccinated but will buy a vaccine card so it looks like they are fully vaccinated and can travel.
711,BREAKING: The Oxford/AstraZeneca vaccine will no longer be offered to 18 to 29-year-olds in the UK following reports of rare blood clots in adults https://t.co/816s6tDOeO
712,"Trump’s vaccine.

Trump’s wall.

Biden’s dementia.

That’s what we got so far..."
713,When I got the vaccine they asked me how I was feeling and I said I feel kind of updog and they put the syringe back in and took the vaccine out of me
714,Good read on the safety of COVID-19 vaccines. https://t.co/UbHb7n1VqA
715,Scramble for Covid-19 Vaccine Exposes Pitfalls of Africa’s Pittance Investment in Research and Development https://t.co/7r8FDrAxMD via @BusinessEssentialsZA
716,Pakistan: Muslims murder three women working to administer polio vaccine https://t.co/0nosWiADWy https://t.co/jJSwK7BN4E
717,"Never mind the Olympics being in jeopardy. We are talking about potentially reducing vaccine efficacy, risk of reinfection with this E484K mutation which enables immune evasion. ""Eek"" is right. Stay vigilant everyone!

https://t.co/V4JNTvRyQs"
718,@Abhina_Prakash Latest reports says that Offices pvt and govt with &gt;100 people will be given vaccine centers each.
719,MHRA regulators showed this slide on the balance of risks from rare clots caused by the $AZN vaccine and the risk from Covid-19. It's helpful when thinking about these issues -- and makes it clear why UK is changing course of people aged 20-29. https://t.co/lzjnUlZ7E3
720,the vaccine won’t be effective unless you moan while they’re giving it to you
721,"The govt is using the debate on Vaccine Passports as a smokescreen to cover up the failed Test &amp; Trace system.

If Test, Trace and Isolate worked there wouldn't be a need for domestic Vaccine Passports. Covid status would only be required for travelling outside or entry to the UK"
